url,title,content
https://www.elec.ru/news/2019/11/07/federalnaja-setevaja-kompanija-napravit-1-5-mlrd-r.html,"ФСК ЕЭС компания направит 1,5 млрд рублей на полное техперевооружение узлового центра питания Хакасии","Россети ФСК ЕЭС (ПАО «ФСК ЕЭС») приступила к комплексной реконструкции подстанции 220 кВ «Тея» в Республике Хакасии. В рамках проекта будет полностью обновлено оборудование энергообъекта. В результате значительно повысится надежность электроснабжения потребителей Аскизского района республики, где проживает около 40 тыс. человек и расположен Центр спортивной подготовки «Тея» — тренировочная база сборных России по лыжным гонкам. Также будет обеспечена возможность подключения нового 315-километрового транзита, который укрепит связи энергосистемы региона с Кемеровской областью. Силовые трансформаторы подстанции будут заменены на более современные и надежные аналоги общей мощностью 32 МВА. Вместо масляных выключателей 220 кВ и 6 кВ будут установлены элегазовые и вакуумные аппараты, отличающиеся повышенной пожарной и экологической безопасностью. Будут полностью модернизированы комплексы релейной защиты и противоаварийной автоматики, системы собственных нужд. На энергообъекте будет внедрена автоматизированная система управления технологическими процессами, которая позволит контролировать работу оборудования дистанционно из общеподстанционного пункта управления. Кроме этого, будут построены новые основные и вспомогательные здания и сооружения. Модернизация подстанции будет проводиться поэтапно без ограничений в подаче электроэнергии потребителям. В результате проекта будет обеспечена возможность подключения строящейся линии электропередачи 220 кВ «Междуреченская — Степная», которая обеспечит дополнительные связи между энергосистемами Кемеровской области и Республики Хакасия. Новый энерготранзит создаст условия для развития Транссибирской железнодорожной магистрали, а также повысит надежность электроснабжения двух соседних регионов Сибири. Строительство линии электропередачи 220 кВ «Междуреченская — Степная» входит в комплексный план модернизации и расширения магистральной инфраструктуры, утвержденный распоряжением Правительства РФ № 2101-р от 30.09.2018, а также в макропроект Федеральной сетевой компании по развитию системы внешнего электроснабжения Байкало-Амурской и Транссибирской железнодорожных магистралей."
https://www.elec.ru/news/2019/11/06/ryazanenergo-v-etom-godu-rekonstruirovalo-i-postro.html,«Рязаньэнерго» в этом году реконструировало и построило 266 километров ЛЭП,"«Россети Центр и Приволжье Рязаньэнерго» продолжает плановую реконструкцию и техническое перевооружение распределительной сети. Комплекс мероприятий проводится в соответствии с инвестиционной программой филиала на текущий год. Для повышения качества электроснабжения потребителей в Касимовском, Клепиковском, Шиловском, Шацком, Спасском и Сасовском районах электрических сетей была выполнена реконструкция линий электропередачи 0,4-10 кВ общей протяжённостью 239 километров. В ходе работ была произведена замена деревянных опор на железобетонные, все линии смонтированы с применением самонесущего изолированного провода (СИП), обладающего существенными преимуществами перед обычным. СИП позволяет снизить риск короткого замыкания, устойчив к резким температурным перепадам, к дождю, снегу, ветру, налипанию мокрого снега и образованию наледи, что крайне важно для стабильного функционирования электросетевого комплекса в осенне-зимний сезон максимума нагрузок. Инвестиционная программа энергетиков также направлена на создание условий для технологического присоединения к сетям новых заявителей. Для этих целей в указанный период Рязаньэнерго построил 27 километров ВЛ 0,4-10 кВ и ввёл в эксплуатацию 1,3 МВА трансформаторной мощности в районах области. Выполнение инвестиционной программы — одно из приоритетных направлений деятельности «Россети Центр и Приволжье Рязаньэнерго». Ее реализация способствует снижению технических потерь в электрических сетях и затрат на эксплуатацию электросетевого комплекса, повышению надежности работы энергооборудования и обеспечению более качественного уровня электроснабжения потребителей Рязанской области."
https://www.elec.ru/news/2019/11/06/uralskij-turbinnyj-zavod-moderniziruet-turbinu-oms.html,Уральский турбинный завод модернизирует турбину Омской ТЭЦ-4 в рамках ДПМ-2,"Уральский турбинный завод (входит в РОТЕК) и ТГК-11 подписали договор о модернизации турбины Т-100/120-130-2 на Омской ТЭЦ-4. Замена цилиндра высокого давления и ряда критически важных узлов позволит обнулить парковый ресурс, а также повысить эффективность, надежность, маневренность и ремонтопригодность паровой турбины. Срок поставки оборудования — октябрь 2020 года.  Проект будет реализован в рамках ДПМ-2 — программы модернизации тепловых электростанций (КОММод 2025). В портфеле заказов УТЗ уже семь объектов из программы ДПМ-2, в проработке находятся еще несколько проектов. Модернизируемая турбина эксплуатировалась на Омской ТЭЦ-4 с 1971 года. Помимо цилиндра высокого давления в ходе модернизации будут заменены блок стопорного клапана, перепускные трубопроводы между стопорным клапаном и цилиндром турбины, блоки переднего и среднего подшипников с фундаментными рамами, трубопроводы собственно турбины, модернизирована система управления и защиты, а также организован дополнительный регулируемый отбор пара на собственные нужды. Реализованный проект модернизации турбины Т-100/120-130-2 станет базой для дальнейшего развития и увеличения технико-экономических показателей этой станции. АО «ТГК-11» является одной из крупнейших теплогенерирующих компаний Сибири, объединяет энергогенерирующие мощности Омской области. В её состав входят Омские ТЭЦ-3, ТЭЦ-4, ТЭЦ5. Электрическая мощность компании составляет 1565,2 МВт, тепловая — 3669,24 Гкал/ч. 98,54% акций АО «ТГК-11» принадлежат группе «Интер РАО». В 2019-2020 годах ТГК-11 направит более 3 млрд руб. на ремонтную и инвестиционную программы: планируется выполнить ремонт 42 единиц основного оборудования станций."
https://www.elec.ru/news/2019/11/06/kostromaenergo-vystupilo-organizatorom-mezhregiona.html,«Костромаэнерго» выступило организатором межрегионального энергетического форума «Энергия цифрового будущего-2019».,"Филиал «Россети Центр Костромаэнерго» выступил организатором прошедшего 31 октября в Костроме межрегионального энергетического форума «Перспективы и тренды развития ТЭК в условиях цифровой трансформации». В нем приняли участие студенты, преподаватели вузов, представители органов государственной власти и компаний топливно-энергетического комплекса Костромской области и соседних регионов. Одной из основных задач проведения форума стала организация делового взаимодействия между учреждениями образования и работодателями в подготовке квалифицированных кадров для цифровой трансформации, проведении научных исследований и практики применения современных технологий в энергетике, а также обсуждение актуальных вопросов энергосбережения, популяризации инженерных профессий, развития новых технологий в энергетике и общение с коллегами из других компаний ТЭК. Кроме того, он стал финальным мероприятием в рамках Всероссийского фестиваля энергосбережения и экологии #Вместеярче в регионе. Местом проведения мероприятия стал Костромской государственный университет, на базе которого были развернуты площадки для диалога между отраслевыми корпорациями, органами государственной власти, образовательным и научным сообществом по вопросам цифровизации. Открывая форум заместитель генерального директора — директор филиала «Россети Центр Костромаэнерго» Дмитрий Прохоров познакомил участников с проектами цифровой трансформации Костромаэнерго. В частности, он рассказал о работе по созданию первой в Костромской области цифровой подстанции в г. Нерехта, первого в регионе Единого центра управления сетями, который объединит в себе функции 27 районных диспетчерских пунктов, а также о цифровом городском диспетчерском пункте (ГДП), который позволит в режиме реального времени осуществлять управление всем электросетевым комплексом города Костромы и Костромского района. Центральными мероприятиями форума стали совещание представителей компаний ТЭК по вопросам перспективного развития в условиях цифровой трансформации, работа секций «Кадры цифровой трансформации» и «Работай в энергетике». Кроме этого на площадке форума была организована выставка энергоэффективного оборудования: диодные осветительные приборы, датчики движения, цифровые счетчики и др. На выставке специалисты компаний-участниц поделились опытом внедрения на производстве цифровых технологий и практикой энергосбережения, а также рассказали о реализации проектов по внедрению энергоэффективного оборудования на территории Костромской области с применением интеллектуальных приборов учета. Подводя итоги форума, ректор Костромского государственного университета Александр Наумов отметил важность проведения мероприятия такого формата."
https://www.elec.ru/news/2019/11/05/na-vdnh-otkroetsya-krupnejshij-obrazovatelnyj-cent.html,На ВДНХ откроется крупнейший образовательный центр LEGO Education на базе павильона «Электрификация»,"Соответствующее соглашение подписали Генеральный директор АО «Электрификация» Владимир Затынайко и Директор LEGO Education Россия и СНГ Ольга Ломбас. Особенностью реализации проекта станет использование профориентационных образовательных программ с уклоном на инженерно-технические профессии энергетического спектра. Как сообщила директор LEGO Education Россия и СНГ Ольга Ломбас, компания старается выстроить максимальную синхронизацию между учебным курсом, который ребенок проходит в начальной школе и теми дополнительными программами, которые он может получить в центре дополнительного образования. Образовательная площадка на ВДНХ начнет работать во втором квартале 2020 года. На начальном этапе центр займет площадь более чем 850 кв. м. В нем расположится рекордное для России количество классов — 6 групп для детей разного возраста. В дальнейшем проект планируется расширить и довести его концепцию до крупнейшего в стране семейного, развлекательно-образовательного комплекса. Важный аспект будущего центра LEGO Education — его местоположение. Павильон «Электрификация» является частью одного из ключевых ансамблей выставочного комплекса ВДНХ — Площади Промышленности. Соседство с московским Океанариумом, павильоном «Космос», а также образовательным центром «Техноград» и творческими мастерскими Парка ремесел делают павильон «Электрификация» местом притяжения для тысяч людей."
https://www.elec.ru/news/2019/11/05/pochti-15-tysyachi-studentov-iz-20-regionov-strany.html,"Почти 1,5 тысячи студентов из 20 регионов страны прослушали первые лекции курса по цифровой трансформации «Россети Центр» и «Россети Центр и Приволжье»","В «Россети Центр» — управляющей организации «Россети Центр и Приволжье» подвели итоги первого этапа реализации пилотного проекта по информированию студентов вузов профильных направлений о реализуемых двумя компаниями мероприятиях цифровой трансформации. В рамках данного проекта энергетики организовали в вузах проведение информационного курса из девяти лекций на тему цифровой трансформации электросетевого комплекса, которые читают ведущие эксперты «Россети Центр» и «Россети Центр и Приволжье». Благодаря этому, студенты получили уникальную возможность узнать из «первых уст» о специфике функционирования цифровых технологий в электросетевом комплексе, подробно разбирать основные направления цифровизации и применяемые технологии, получить представление об управлении процессами и цифровыми данными в электроэнергетике. Кроме того, слушателей курса знакомят с проектами первого этапа цифровой трансформации «Россети Центр» и «Россети Центр и Приволжье»: «Цифровая подстанция», «Цифровой район электрических сетей», «Единые центры управления сетями регионов», «Цифровая радиосвязь», «Цифровой электромонтер» и другими. А также рассказывают им о проектах цифровой трансформации, запланированных к реализации в ходе последующих двух этапов. Первая лекция курса прошла одновременно в 20 высших учебных заведениях страны 29 октября текущего года. К настоящему времени эксперты компаний уже провели более трети из общего количества запланированных лекций (64 из 180). Их участниками стали около полутора тысяч студентов. Лекции будут проходить до конца ноября. Их слушатели также смогут принять участие в организованном «Россети Центр» — управляющей организацией «Россети Центр и Приволжье» конкурсе. Для этого им нужно сделать фото с лекции и разместить их на страничках «Россети Центр» и «Россети Центр и Приволжье» в Instagram с хэштегом #РоссетиЦентр_УчимЦифре. Оценивать фото будет комиссия под руководством первого заместителя генерального директора- директора по развитию «Россети Центр» — управляющей организации «Россети Центр и Приволжье» Виталия Акуличева. Победителей ждут призы."
https://www.elec.ru/news/2019/11/05/novaya-mobilnaya-laboratoriya-povysit-kachestvo-di.html,Новая мобильная лаборатория повысит качество диагностики магистральных подстанций Кузбасса,"Россети ФСК ЕЭС (ПАО «ФСК ЕЭС») расширила парк спецтехники в Кемеровской области новой электротехнической лабораторией. Применение современного мобильного комплекса повысит качество диагностических исследований подстанционного оборудования, что, в свою очередь усилит надежность работы магистрального сетевого комплекса региона. Новый диагностический комплекс предназначен для проведения испытаний и диагностики трансформаторов и оборудования подстанций, в том числе для измерения параметров изоляции, сопротивление контактов оборудования и обмоток трансформаторов. Испытательная установка укомплектована современным элегазовым трансформатором. Управление приборами осуществляется переносным промышленным компьютером. К преимуществам новой лаборатории относятся высокая безопасность для персонала, быстроходность и комфортабельность. В зону обслуживания Кузбасского предприятия Федеральной сетевой компании входит 31 подстанция напряжением 220-500 кВ общей трансформаторной мощностью 13,3 тыс. МВА, расположенных в Томской и Кемеровской областях. Для обследования состояния подстанционного оборудования используются пять передвижных лабораторий."
https://www.elec.ru/news/2019/11/01/krupnoe-optovo-roznichnoe-predprijatie-pereshlo-na.html,Крупное оптово-розничное предприятие перешло на солнечную энергию в Чите,"В октябре АО «Читаглавснаб» одним из первых среди оптово-розничных предприятий России установило солнечную электростанцию (СЭС). Подрядчиком проекта выступила компания ООО «Солнечный дом». Сейчас установка мощностью 62,9 кВт вырабатывает до 400 кВт в сутки, что позволит компании экономить на электроэнергии до миллиона рублей каждый год. Все генерируемое электричество используется для энергоснабжения складского комплекса, трехэтажного административного здания и помещений для кладовщиков, а также диспетчеров. Пока солнечная установка покрывает около половины суточной потребности и АО «Читаглавснаб» намерено её масштабировать. Так в 2020 году предприятие обсуждает возможность увеличения мощности фотоэлектрической станции в 2 раза и реализации излишков электроэнергии в сеть."
https://www.elec.ru/news/2019/10/31/rosseti-moskovskij-region-podklyuchili-stanciyu-me.html,«Россети Московский регион» подключили станцию метро Юго-Восточная к сетям,"«Россети Московский регион» (ПАО «МОЭСК») в полном объеме выполнили работы по подключению к электросетям новой станции столичного метрополитена — Юго-Восточная. От высоковольтных питающих центров компании проложены кабельные линии 10 кВ. Их длина составила 4,6 км. По окончании строительно-монтажных работ выполнен перевод на постоянную схему электроснабжения. По кабельным линиям на станцию метро Юго-Восточная осуществляется передача совокупной мощности 6,7 МВт. Восемь из 14 станций метро, которые планируются к вводу и завершению строительства в 2019 году в Москве, заблаговременно подключены к сетям ПАО «МОЭСК». Это участок Сокольнической линии метро от Саларьево до Столбово в Новомосковском административном округе, четыре станции Некрасовской линии — Косино, Улица Дмитриевского, Лухмановская, Некрасовка и электродепо Руднево. Информацию о правилах и сроках технологического присоединения, увеличении мощности и дополнительных услугах компании можно узнать на портале utp.moesk.ru, в центрах обслуживания клиентов компании."
https://www.elec.ru/news/2019/10/31/energetiki-filiala-chuvashenergo-zavershili-tehnol.html,Энергетики филиала «Чувашэнерго» завершили технологическое присоединение нового промышленного объекта,"Энергетики филиала «Россети Волга» (бренд ПАО «МРСК Волги») — «Чувашэнерго» осуществили технологическое присоединение (ТП) объектов электросетевого хозяйства, предназначенных для электроснабжения резидентов индустриального парка г. Канаш Чувашской Республики. Индустриальный парк г. Канаш будет обеспечиваться электроэнергией от отдельной подстанции 110/10 кВ «Хучель» с двумя трансформаторами по 25 МВА. Заказчиком строительства энергообъекта, а также заявителем технологического присоединения является администрация г. Канаш. Обслуживать подстанцию и отпайки 110 кВ на основании соответствующего договора будет «Чувашэнерго». Технологическое присоединение новых потребителей является одним из приоритетных направлений деятельности филиала «Чувашэнерго». Чувашские энергетики своевременно и качественно удовлетворяют растущий объем заявок, способствуя повышению качества электроснабжения потребителей в республике."
https://www.elec.ru/news/2019/10/31/fsk-ees-uvelichit-vydachu-moshnosti-krupnomu-tepli.html,ФСК ЕЭС увеличит выдачу мощности крупному тепличному комплексу Томской области,"Россети ФСК ЕЭС (ПАО «ФСК ЕЭС») расширит подстанцию 220 кВ «Зональная» — крупный питающий центр Томска. Благодаря этому будет обеспечена возможность выдачи до 22 МВт мощности тепличному комплексу «Трубачево», планирующему увеличить производство овощей в 2,5 раза — до 7 тыс. тонн продукции в год. Появятся новые устройства релейной защиты и автоматики. Также для технологического присоединения энергопринимающих установок потребителя на подстанции 220 кВ «Зональная» будут смонтированы современный элегазовый колонковый выключатель 110 кВ с выносными трансформаторами тока и четыре новых разъединителя. Мощность подстанции 220 кВ «Зональная» составляет 400 МВА. Она обеспечивает электроснабжение пригородов Томска, включая поселок Трубачево, где расположен крупнейший в Томской области тепличный комплекс. В настоящее время площадь агропредприятия составляет около 18 гектаров, из которых свыше 5 гектаров — площадь закрытого грунта. В 2020-2022 годах планируется ввести в эксплуатацию еще 3,5 гектаров теплиц. Также предприятие построит жилой поселок на 550 человек, учебный класс, биолабораторию и рекреационную зону."
https://www.elec.ru/news/2019/10/31/federalnaja-setevaja-kompanija-zavershila-stroitel.html,В ЯНАО построен комплекс питающих центров нефтегазовых промыслов и трубопровода «Заполярье – Пурпе»,"Финальным этапом стала подстановка под рабочее напряжение подстанции (ПС) 220 кВ «Славянская» в Пуровском районе. Вместе с ПС 220 кВ «Ермак» и «Исконная» энергосистема региона получила 505 МВА трансформаторной мощности. Россети ФСК ЕЭС (ПАО «ФСК ЕЭС») завершила строительство трех энергообъектов в Ямало-Ненецком автономном округе (ЯНАО). Финальным этапом стала подстановка под рабочее напряжение подстанции (ПС) 220 кВ «Славянская» в Пуровском районе. Вместе с ПС 220 кВ «Ермак» и «Исконная» энергосистема региона получила 505 МВА трансформаторной мощности. Кроме того, совокупно построено более 450 км ЛЭП, связывающих новые объекты, а также в направлении Уренгойской ГРЭС и другого значимого объекта Ямала — ПС 220 кВ «Мангазея». Общая стоимость мероприятий составила 22,2 млрд рублей. Работа новых центров питания позволяет снять проблему дефицита мощности Уренгойского энергорайона ЯНАО, обеспечить электроэнергией нефтегазовые промыслы ПАО «НК «Роснефть» (Русское месторождение), ПАО «Газпром» (Заполярное месторождение) и ПАО «ЛУКОЙЛ» (Пякяхинское месторождение). Подстанции 220 кВ «Ермак» и «Славянская» обеспечили возможность выдачи в сумме более 267 МВт электрической мощности для энергоснабжения объектов ПАО «Транснефть», ООО «ЛУКОЙЛ-Западная Сибирь», ООО «Газпром энерго», АО «Тюменнефтегаз». Также повышена надежность электроснабжения бытовых и социальных объектов Пуровского района ЯНАО и неофициальной «газовой столицы» России — города Нового Уренгоя, где проживает порядка 170 тыс. человек. На подстанции 220 кВ «Славянская» установлено оборудование российского производства, включая два трансформатора мощностью 25 МВА каждый. Объект оснащен микропроцессорными комплексами релейной защиты и автоматики, автоматизированными системами управления и коммерческого учета электроэнергии. Построено комплектное распределительное устройство (КРУЭ) 220 кВ, возведены две одноцепные ЛЭП 220 кВ «Ермак — Славянская» общей протяженностью 283 км. Подстанция расположена за Северным полярным кругом в труднодоступной местности. Необходимые материалы и оборудование для строительства доставлялись зимними автодорогами и воздушным транспортом, в том числе при помощи самого грузоподъемного в мире вертолета Ми-26. В рамках проекта в 2018 году на Ямале были также введены в работу подстанции 220 кВ «Ермак» и «Исконная» общей трансформаторной мощностью 455 МВА. Для подключения подстанции 220 кВ «Ермак» к Единой национальной электросети построены заходы протяженностью 160 км от ЛЭП 220 кВ «Уренгойская ГРЭС — Мангазея», подстанции 220 кВ «Исконная» — заходы протяженностью 8 км от ЛЭП 220 кВ «Уренгойская ГРЭС — Уренгой». Оба энергообъекта оснащены современным силовым оборудованием российского производства, автоматизированными системами управления и коммерческого учета электроэнергии, новейшими комплексами противоаварийной автоматики. Подстанция 220 кВ «Исконная» построена по классической схеме с использованием двух открытых распределительных устройств 220 и 110 кВ, подстанция 220 кВ «Ермак» — с применением КРУЭ 220 кВ и 110 кВ."
https://www.elec.ru/news/2019/10/30/energetiki-rosseti-centr-i-rosseti-centr-i-privolz.html,Энергетики «Россети Центр» и «Россети Центр и Приволжье» обсудили перспективы управления потерями электроэнергии на семинаре в Туле,"В ходе семинара, который прошел на базе Тульского государственного университета, специалисты «Россети Центр» и «Россети Центр и Приволжье» рассмотрели стратегические направления процесса управления потерями электроэнергии, а также определили возможности и вызовы в этой сфере, обусловленные цифровой трансформацией. В рамках двухдневного семинара участники обсудили цели и задачи цифровой трансформации электросетевого комплекса «Россети Центр» и «Россети Центр и Приволжье», ознакомились с прикладными средствами, целевой архитектурой и этапами реализации проекта «Управление технологическими потерями». Работу семинара открыл первый заместитель директора — главный инженер «Россети Центр и Приволжье Тулэнерго» Валерий Непомнящий, который в своем выступлении поприветствовал участников и подчеркнул актуальность эффективной работы по управлению потерями электроэнергии. В мероприятии были заняты 120 сотрудников двух компаний, представляющих такие функциональные направления деятельности, как формирование балансов электроэнергии, расчет технологических потерь и аналитика потерь электроэнергии. Все эти три составляющие необходимы для оптимальной организации процесса управления потерями. От Тулэнерго в работе семинара принимали участие начальники 14 районов электрических сетей и их заместители по реализации и развитию услуг. В своих докладах энергетики поделились с коллегами практическим опытом по формированию и анализу балансов в условиях недостатка данных средств учета, методами расчета технологических потерь и характеристиками графиков нагрузки. Представители ПАО «Федеральный испытательный центр» рассказали о балансах электрической энергии и мощности с учетом технологических потерь, презентовали программные средства расчета технологических потерь. Также был рассмотрен процесс формирования балансов, расчет и анализ потерь в рамках программно-информационной платформы «СК-11». Подчеркивая значимость и целесообразность проведения семинара, руководитель Дирекции энергосбережения и повышения энергоэффективности «Россети Центр» Наталья Якшина отметила: Заместитель руководителя Дирекции по инновационной деятельности и импортозамещению «Россети Центр» Дмитрий Рыбников, поблагодарил Тульский государственный университет за предоставленную возможность использовать площадку вуза для решения вопросов, связанных с управлением потерями в период цифровой трансформации электроэнергетики. Он также подчеркнул, что в этот процесс могут быть включены современные технические средства, такие как нейронные сети и сложные программные комплексы. По итогам семинара будут разработаны мероприятия, которые позволят оптимизировать и структуру управления потерями, дать рекомендации разработчикам программных обеспечения в сфере контроля и снижения потерь электроэнергии."
